,Company,Project,Cost,URL,base_price,max_price
162,Capgemini UK plc,Mobile Testing and Customer Experience,312 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/944646789602837,312.0,N/A
163,Capgemini UK plc,Software Craftmanship Training Services,312 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/572189624610611,312.0,N/A
164,Capgemini UK plc,Business Process Management (BPM) Solutions with Atlassian Software,312 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/717696538368477,312.0,N/A
165,Capgemini UK plc,IT Cost Reduction and Reallocation Service,312 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/591051096803256,312.0,N/A
166,Capgemini UK plc,Single View of the Customer,312 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/124557249759850,312.0,N/A
167,Capgemini UK plc,Finance Transformation,312 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/385711309878432,312.0,N/A
168,Capgemini UK plc,Serverless Project Support Services,312 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/744327836723954,312.0,N/A
169,Capgemini UK plc,Review and Advisory Services (Programme Health Check / Assurance),312 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/297606754937963,312.0,N/A
170,Capgemini UK plc,Microsoft Azure Services,312 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/719100783239267,312.0,N/A
171,Capgemini UK plc,Procurement IT Strategy Service,312 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/657072096270246,312.0,N/A
172,Capgemini UK plc,Spring Projects Support Services,312 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/531058590610968,312.0,N/A
173,Capgemini UK plc,Office 365 Transformation,312 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/335420703790345,312.0,N/A
174,Capgemini UK plc,Business Analysis Service,312 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/231989067124256,312.0,N/A
175,Capgemini UK plc,Logistics and Supply Chain Strategy Service,312 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/386862191352590,312.0,N/A
176,Capgemini UK plc,Business Change Management Service,312 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/402075535808918,312.0,N/A
177,Capgemini UK plc,Oracle Cloud Infrastructure,"5,000 a unit a month",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/210605990251341,5000.0,N/A
178,Capgemini UK plc,Test Data Management,312 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/961901073921312,312.0,N/A
179,Capgemini UK plc,Windows 10/11 Evergreen,312 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/238175226386771,312.0,N/A
180,Capgemini UK plc,Supply Chain Operating Model Service,312 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/931353797720047,312.0,N/A
181,Capgemini UK plc,Agile Coaching/Ways of Working Training Services,312 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/824116069290146,312.0,N/A
182,Capgemini UK plc,Business Change Service,312 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/532718928091013,312.0,N/A
183,Capgemini UK plc,Atlassian Easy Start,312 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/645365724258954,312.0,N/A
184,Capgemini UK plc,Low/No-code solutions with Microsoft Power Platform Services,312 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/277940496572546,312.0,N/A
185,Capgemini UK plc,Digital Architecture as a Service,312 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/829221908501410,312.0,N/A
186,Capgemini UK plc,Oracle Digital Back-Office for Higher Education,312 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/579661035625238,312.0,N/A
187,Capgemini UK plc,Team Collaboration Solutions,312 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/415419749006034,312.0,N/A
188,Capgemini UK plc,Information / Data Governance Services,312 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/312157878929387,312.0,N/A
189,Capgemini UK plc,Procurement Operating Model Service,312 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/325507152536634,312.0,N/A
190,Capgemini UK plc,Multi-channel Communication and Digital Marketing,312 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/956192056915193,312.0,N/A
191,Capgemini UK plc,Cybersecurity - Security Management - Advise and Build,312 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/101459795693825,312.0,N/A
192,Capgemini UK plc,POLE Analytics Services,312 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/557720482415850,312.0,N/A
193,Capgemini UK plc,Security Education & Awareness Service,312 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/176796711361786,312.0,N/A
194,Capgemini UK plc,Oracle Intelligent Supply Chain - Supplier Management,312 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/642941880175756,312.0,N/A
195,Capgemini UK plc,Website Accessibility Testing Services,312 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/464432407449545,312.0,N/A
196,Capgemini UK plc,Agile DevOps CI/CD Services,312 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/259329852091878,312.0,N/A
197,Capgemini UK plc,"ServiceNow: Readiness Assessment, New Platform Implementation, Platform Maintenance and Upgrades",312 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/175447866602123,312.0,N/A
198,Capgemini UK plc,Business Model Service,312 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/574360066629670,312.0,N/A
199,Capgemini UK plc,Integration Architecture and Solution Services,312 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/573337942329598,312.0,N/A
200,Capgemini UK plc,"Salesforce Sales and Service Cloud advisory, implementation and support services",312 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/405624294540440,312.0,N/A
201,Capgemini UK plc,Robotic Process Automation (RPA),312 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/804145962943478,312.0,N/A
202,Capgemini UK plc,Cybersecurity - Security Management - Run Services,312 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/336357194064858,312.0,N/A
203,Capgemini UK plc,Big Data Discovery Service,312 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/934760336406155,312.0,N/A
204,Capgemini UK plc,Robotic Process Automation (RPA) and Intelligent Automation (IA) Service,312 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/661931784676893,312.0,N/A
205,Capgemini UK plc,Oracle Cloud ERP Advisory Service,312 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/770802214211312,312.0,N/A
206,Capgemini UK plc,IRM IT Health Check,"650 to 1,250 a person a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/128111920573952,650.0,1250.0
207,Capgemini UK plc,IRM Tailored Security Documentation / Policy Set,"650 to 1,250 a person a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/170983743919453,650.0,1250.0
208,Capgemini UK plc,Third Party (Supplier) Security Assurance and Compliance,312 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/980045219231027,312.0,N/A
209,Capgemini UK plc,Concept of Operations Service,312 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/664714033383218,312.0,N/A
210,Capgemini UK plc,Benchmarking and Maturity Assessment Service,312 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/767181238804676,312.0,N/A
211,Capgemini UK plc,Information Simplification Service,312 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/682831861046034,312.0,N/A
212,Capgemini UK plc,Changing Organisational Culture Service,312 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/329340455705774,312.0,N/A
213,Capgemini UK plc,Customer Value Proposition Service,312 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/720294697420258,312.0,N/A
214,Capgemini UK plc,IRM Red Teaming,"650 to 1,250 a person a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/153144902844779,650.0,1250.0
215,Capgemini UK plc,Test Transformation and Consultancy Services,312 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/644981054397486,312.0,N/A
216,Capgemini UK plc,Cloud Hosting Migration Services and Support,24.11 a virtual machine a month,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/218350530004930,24.11,N/A
217,Capgemini UK plc,Digital Solution Architecture Services,312 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/909444351217553,312.0,N/A
218,Capgemini UK plc,"Apptio Consulting Services for IT Cost Optimisation, Cloud FinOps and Business Agility",312 a unit,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/593817593555032,312.0,N/A
219,Capgemini UK plc,IRM PCI DSS Services,"650 to 1,250 a person a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/722014897937966,650.0,1250.0
220,Capgemini UK plc,HM Treasury Five Case Model Green Book business case assurance,312 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/726624824889165,312.0,N/A
221,Capgemini UK plc,Requirements Analysis Service,312 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/739497933147456,312.0,N/A
222,Capgemini UK plc,DevOps Service,312 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/483930637220307,312.0,N/A
223,Capgemini UK plc,Oracle Digital Back-Office Solution,312 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/383968256330871,312.0,N/A
224,Capgemini UK plc,Employee Transformation Service,312 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/880976126789812,312.0,N/A
225,Capgemini UK plc,Support Services for Atlassian Systems,312 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/603397251116344,312.0,N/A
226,Capgemini UK plc,Programme and Project Review Service,312 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/686519066260246,312.0,N/A
227,Capgemini UK plc,Salesforce Platform-as-a-Service consultancy,312 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/234081972756515,312.0,N/A
228,Capgemini UK plc,Capgemini TestOps Service (C-TOPS),312 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/710021857836589,312.0,N/A
229,Capgemini UK plc,Windows 10/11 Transformation,312 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/788722865524365,312.0,N/A
230,Capgemini UK plc,"Security Information Assurance, Certification and Compliance",312 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/413009464728143,312.0,N/A
231,Capgemini UK plc,Integration Centre For Enablement (C4E) Services,312 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/509692040947127,312.0,N/A
232,Capgemini UK plc,Cybersecurity - Secure Cloud Transformation,312 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/970971614512893,312.0,N/A
233,Capgemini UK plc,Oracle Digital Back-Office for Health,312 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/969745563084878,312.0,N/A
234,Capgemini UK plc,IRM Application Security Test,"650 to 1,250 a person a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/570290455879817,650.0,1250.0
235,Capgemini UK plc,Transformation and Migration Services - Crown Hosting,312 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/686127462828458,312.0,N/A
236,Capgemini UK plc,Atlassian Systems Review,312 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/130144989252012,312.0,N/A
237,Capgemini UK plc,IRM Security Code Review,"650 to 1,250 a person a day",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/191000705794989,650.0,1250.0
238,Capgemini UK plc,Salesforce Commerce Cloud Implementation Solutions,312 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/642399555408208,312.0,N/A
239,Capgemini UK plc,Value Accelerator Service,312 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/731232229498038,312.0,N/A
240,Capgemini UK plc,Procurement Strategy Service,312 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/196545602490653,312.0,N/A
241,Capgemini UK plc,Oracle Intelligent Supply Chain – Order Fulfilment,312 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/516308041935553,312.0,N/A
242,Capgemini UK plc,Interactive cybersecurity learning and development SaaS Training,"1,797 a user a year",https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/647949322123688,1797.0,N/A
243,Capgemini UK plc,Supply Chain Outsourcing Service,312 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/129981951474642,312.0,N/A
244,Capgemini UK plc,Operating Model Service,312 a unit a day,https://www.applytosupply.digitalmarketplace.service.gov.uk/g-cloud/services/550604766942046,312.0,N/A
